# curie_map:
#   MICRO: http://purl.obolibrary.org/obo/MICRO_
#   obo: http://w3id.org/sssom/unknown_prefix/obo/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/25dac066-3ea6-40ff-a471-3b5d86822271
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
obo:METPO_0000171	'Temperature Range low'	skos:closeMatch	MICRO:0001310	psychrotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	psychrotolerant
obo:METPO_0000171	'Temperature Range low'	skos:closeMatch	MICRO:0001449	psychrophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	psychrophile
obo:METPO_0000176	'Temperature Range high'	skos:closeMatch	MICRO:0001537	thermophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	thermophile
obo:METPO_0000177	'pH Optimum low'	skos:closeMatch	MICRO:0001390	acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	acidophile
obo:METPO_0000177	'pH Optimum low'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000178	'pH Optimum mid1'	skos:closeMatch	MICRO:0001399	neutrophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	neutrophile
obo:METPO_0000179	'pH Optimum mid2'	skos:closeMatch	MICRO:0001394	alkaliphile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	alkaliphile
obo:METPO_0000179	'pH Optimum mid2'	skos:closeMatch	MICRO:0001399	neutrophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	neutrophile
obo:METPO_0000180	'pH Optimum high'	skos:closeMatch	MICRO:0001394	alkaliphile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	alkaliphile
obo:METPO_0000181	'pH Range very low'	skos:closeMatch	MICRO:0001390	acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	acidophile
obo:METPO_0000181	'pH Range very low'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000182	'pH Range low'	skos:closeMatch	MICRO:0001390	acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	acidophile
obo:METPO_0000182	'pH Range low'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000183	'pH Range mid1'	skos:closeMatch	MICRO:0001399	neutrophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	neutrophile
obo:METPO_0000183	'pH Range mid1'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000184	'pH Range mid2'	skos:closeMatch	MICRO:0001394	alkaliphile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	alkaliphile
obo:METPO_0000184	'pH Range mid2'	skos:closeMatch	MICRO:0001399	neutrophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	neutrophile
obo:METPO_0000184	'pH Range mid2'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000185	'pH Range mid3'	skos:closeMatch	MICRO:0001394	alkaliphile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	alkaliphile
obo:METPO_0000185	'pH Range mid3'	skos:closeMatch	MICRO:0001557	facultative acidophile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	facultative acidophile
obo:METPO_0000186	'pH Range high'	skos:closeMatch	MICRO:0001394	alkaliphile	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	alkaliphile
obo:METPO_0000187	'NaCl Optimum low'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
obo:METPO_0000188	'NaCl Optimum mid1'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
obo:METPO_0000189	'NaCl Optimum mid2'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
obo:METPO_0000191	'NaCl Range low'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
obo:METPO_0000192	'NaCl Range mid1'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
obo:METPO_0000193	'NaCl Range mid2'	skos:closeMatch	MICRO:0001316	halotolerant	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	rdfs:label	halotolerant
