metpo_id,metpo_label,metpo_parents,query_text,match_id,match_document,match_ontology,match_iri,distance,rank
METPO:1000333,NaCl optimum,salinity phenotype with numerical limits|optimum phenotype with numerical limits,NaCl optimum salinity phenotype with numerical limits optimum phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/UPHENO_0080701,increased qualitatively hyperosmotic salinity response; Increased qualitatively hyperosmotic salinity response.,upheno,http://purl.obolibrary.org/obo/UPHENO_0080701,0.8664708733558655,4
METPO:1000333,NaCl optimum,salinity phenotype with numerical limits|optimum phenotype with numerical limits,NaCl optimum salinity phenotype with numerical limits optimum phenotype with numerical limits,omp:class:http://purl.obolibrary.org/obo/OMP_0005016,"halophilic growth; A solute and water activity phenotype where growth and proliferation requires high levels of sodium chloride, usually above or about 0.2 M.",omp,http://purl.obolibrary.org/obo/OMP_0005016,0.8774014711380005,5
METPO:1000334,NaCl range,salinity phenotype with numerical limits|growth range phenotype with numerical limits,NaCl range salinity phenotype with numerical limits growth range phenotype with numerical limits,phipo:class:http://purl.obolibrary.org/obo/PHIPO_0000978,"sensitive to sodium chloride; A phenotype in which a population of a single-species shows increased sensitivity to sodium chloride, manifested as an affect on the extent of population growth. (CHEBI:26710).",phipo,http://purl.obolibrary.org/obo/PHIPO_0000978,0.8239844441413879,1
METPO:1000334,NaCl range,salinity phenotype with numerical limits|growth range phenotype with numerical limits,NaCl range salinity phenotype with numerical limits growth range phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/PHIPO_0000978,"sensitive to sodium chloride; A phenotype in which a population of a single-species shows increased sensitivity to sodium chloride, manifested as an affect on the extent of population growth. (CHEBI:26710).",upheno,http://purl.obolibrary.org/obo/PHIPO_0000978,0.8239844441413879,2
METPO:1000334,NaCl range,salinity phenotype with numerical limits|growth range phenotype with numerical limits,NaCl range salinity phenotype with numerical limits growth range phenotype with numerical limits,omp:class:http://purl.obolibrary.org/obo/OMP_0005016,"halophilic growth; A solute and water activity phenotype where growth and proliferation requires high levels of sodium chloride, usually above or about 0.2 M.",omp,http://purl.obolibrary.org/obo/OMP_0005016,0.860937774181366,3
METPO:1000334,NaCl range,salinity phenotype with numerical limits|growth range phenotype with numerical limits,NaCl range salinity phenotype with numerical limits growth range phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/UPHENO_0050426,hyperosmotic salinity response phenotype; Changed hyperosmotic salinity response.,upheno,http://purl.obolibrary.org/obo/UPHENO_0050426,0.8616934418678284,4
METPO:1000334,NaCl range,salinity phenotype with numerical limits|growth range phenotype with numerical limits,NaCl range salinity phenotype with numerical limits growth range phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/FYPO_0006717,normal growth on sodium chloride,upheno,http://purl.obolibrary.org/obo/FYPO_0006717,0.8939719200134277,5
METPO:1000335,NaCl delta,salinity phenotype with numerical limits|delta phenotype with numerical limits,NaCl delta salinity phenotype with numerical limits delta phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/UPHENO_0050426,hyperosmotic salinity response phenotype; Changed hyperosmotic salinity response.,upheno,http://purl.obolibrary.org/obo/UPHENO_0050426,0.8141588568687439,1
METPO:1000335,NaCl delta,salinity phenotype with numerical limits|delta phenotype with numerical limits,NaCl delta salinity phenotype with numerical limits delta phenotype with numerical limits,phipo:class:http://purl.obolibrary.org/obo/PHIPO_0000978,"sensitive to sodium chloride; A phenotype in which a population of a single-species shows increased sensitivity to sodium chloride, manifested as an affect on the extent of population growth. (CHEBI:26710).",phipo,http://purl.obolibrary.org/obo/PHIPO_0000978,0.8347210884094238,2
METPO:1000335,NaCl delta,salinity phenotype with numerical limits|delta phenotype with numerical limits,NaCl delta salinity phenotype with numerical limits delta phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/PHIPO_0000978,"sensitive to sodium chloride; A phenotype in which a population of a single-species shows increased sensitivity to sodium chloride, manifested as an affect on the extent of population growth. (CHEBI:26710).",upheno,http://purl.obolibrary.org/obo/PHIPO_0000978,0.8347210884094238,3
METPO:1000335,NaCl delta,salinity phenotype with numerical limits|delta phenotype with numerical limits,NaCl delta salinity phenotype with numerical limits delta phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/UPHENO_0080701,increased qualitatively hyperosmotic salinity response; Increased qualitatively hyperosmotic salinity response.,upheno,http://purl.obolibrary.org/obo/UPHENO_0080701,0.8858456015586853,4
METPO:1000335,NaCl delta,salinity phenotype with numerical limits|delta phenotype with numerical limits,NaCl delta salinity phenotype with numerical limits delta phenotype with numerical limits,upheno:class:http://purl.obolibrary.org/obo/UPHENO_0052542,decreased qualitatively hyperosmotic salinity response; Decreased qualitatively hyperosmotic salinity response.,upheno,http://purl.obolibrary.org/obo/UPHENO_0052542,0.8864402770996094,5
METPO:1000429,GC low,GC content,GC low GC content,upheno:class:http://purl.obolibrary.org/obo/FYPO_0001383,normal DNA content,upheno,http://purl.obolibrary.org/obo/FYPO_0001383,0.9192813038825989,1
METPO:1000429,GC low,GC content,GC low GC content,upheno:property:http://purl.obolibrary.org/obo/apo#CGD,CGD,upheno,http://purl.obolibrary.org/obo/apo#CGD,0.9195784330368042,2
METPO:1000429,GC low,GC content,GC low GC content,upheno:class:http://purl.obolibrary.org/obo/MP_0020296,increased guanylate cyclase activating protein-2 level; increased GCAP2 level,upheno,http://purl.obolibrary.org/obo/MP_0020296,0.9626702070236206,3
METPO:1000429,GC low,GC content,GC low GC content,upheno:class:http://purl.obolibrary.org/obo/GO_0045322,unmethylated CpG binding,upheno,http://purl.obolibrary.org/obo/GO_0045322,0.9693843126296997,4
METPO:1000429,GC low,GC content,GC low GC content,upheno:class:http://purl.obolibrary.org/obo/DDPHENO_0001287,increased guanylyl cyclase activity; increased GC activity; increased guanylate cyclase activity,upheno,http://purl.obolibrary.org/obo/DDPHENO_0001287,0.9788905382156372,5
METPO:1000430,GC mid1,GC content,GC mid1 GC content,upheno:property:http://purl.obolibrary.org/obo/apo#CGD,CGD,upheno,http://purl.obolibrary.org/obo/apo#CGD,0.8894962072372437,1
METPO:1000430,GC mid1,GC content,GC mid1 GC content,oba:class:http://purl.obolibrary.org/obo/OBA_2054152,CD300C/GOLM2 protein level ratio in blood; the ratio of amount of CMRF35-like molecule 6 (human) in blood to amount of protein GOLM2 (human) in blood; A compound attribute that is the ratio of amount of CMRF35-like molecule 6 (human) in blood to amount of protein GOLM2 (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2054152,0.9025204181671143,2
METPO:1000430,GC mid1,GC content,GC mid1 GC content,oba:class:http://purl.obolibrary.org/obo/OBA_2055566,CHGB/SCG2 protein level ratio in blood; the ratio of amount of secretogranin-1 (human) in blood to amount of secretogranin-2 (human) in blood; A compound attribute that is the ratio of amount of secretogranin-1 (human) in blood to amount of secretogranin-2 (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2055566,0.9085463285446167,3
METPO:1000430,GC mid1,GC content,GC mid1 GC content,upheno:class:http://purl.obolibrary.org/obo/FYPO_0001383,normal DNA content,upheno,http://purl.obolibrary.org/obo/FYPO_0001383,0.9100013971328735,4
METPO:1000430,GC mid1,GC content,GC mid1 GC content,oba:class:http://purl.obolibrary.org/obo/OBA_2055562,CHGB/MOG protein level ratio in blood; the ratio of amount of secretogranin-1 (human) in blood to amount of myelin-oligodendrocyte glycoprotein (human) in blood; A compound attribute that is the ratio of amount of secretogranin-1 (human) in blood to amount of myelin-oligodendrocyte glycoprotein (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2055562,0.9199086427688599,5
METPO:1000431,GC mid2,GC content,GC mid2 GC content,oba:class:http://purl.obolibrary.org/obo/OBA_2054152,CD300C/GOLM2 protein level ratio in blood; the ratio of amount of CMRF35-like molecule 6 (human) in blood to amount of protein GOLM2 (human) in blood; A compound attribute that is the ratio of amount of CMRF35-like molecule 6 (human) in blood to amount of protein GOLM2 (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2054152,0.8613414764404297,1
METPO:1000431,GC mid2,GC content,GC mid2 GC content,oba:class:http://purl.obolibrary.org/obo/OBA_2055566,CHGB/SCG2 protein level ratio in blood; the ratio of amount of secretogranin-1 (human) in blood to amount of secretogranin-2 (human) in blood; A compound attribute that is the ratio of amount of secretogranin-1 (human) in blood to amount of secretogranin-2 (human) in blood.,oba,http://purl.obolibrary.org/obo/OBA_2055566,0.8676741123199463,2
METPO:1000431,GC mid2,GC content,GC mid2 GC content,upheno:property:http://purl.obolibrary.org/obo/apo#CGD,CGD,upheno,http://purl.obolibrary.org/obo/apo#CGD,0.8821300268173218,3
METPO:1000431,GC mid2,GC content,GC mid2 GC content,upheno:class:http://purl.obolibrary.org/obo/MP_0020296,increased guanylate cyclase activating protein-2 level; increased GCAP2 level,upheno,http://purl.obolibrary.org/obo/MP_0020296,0.8973755836486816,4
METPO:1000431,GC mid2,GC content,GC mid2 GC content,upheno:class:http://purl.obolibrary.org/obo/MP_0020294,abnormal guanylate cyclase activating protein-2 level; abnormal GCAP2 level,upheno,http://purl.obolibrary.org/obo/MP_0020294,0.9195330142974854,5
