# curie_map:
#   METPO: http://purl.obolibrary.org/obo/METPO_
#   skos: http://www.w3.org/2004/02/skos/core#
#   semapv: https://w3id.org/semapv/vocab/
# mapping_set_id: metpo-ontology-mappings-2025-10-31
# mapping_date: 2025-10-31
# mapping_tool: openai_text-embedding-3-small
# mapping_provider: https://github.com/berkeleybop/metpo
# license: https://creativecommons.org/publicdomain/zero/1.0/
# comment: Semantic mappings generated using OpenAI text-embedding-3-small with distance cutoff 0.8
#
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	similarity_score	similarity_measure	mapping_tool	subject_source	object_source	comment
METPO:1000059	phenotype	skos:relatedMatch	https://w3id.org/biolink/vocab/PhenotypicFeature	phenotypic feature	semapv:SemanticSimilarityThresholdMatching	0.729509	0.459018	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.5410, Rank: 11
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/PHIPO_0000505	phenotype; Any of the set of observable characteristics of an organism resulting from the interaction of its genotype with the environment.; Definition from FYPO. Unclear which namespace to enter under so currently 'floating'	semapv:SemanticSimilarityThresholdMatching	0.721723	0.443445	cosine_similarity	openai_text-embedding-3-small	METPO	phipo	Embedding cosine distance: 0.5566, Rank: 12
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/UPHENO_0001001	phenotype; A phenotypic effect related to http://www.w3.org/2002/07/owl#Thing.	semapv:SemanticSimilarityThresholdMatching	0.719063	0.438125	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.5619, Rank: 13
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/FBcv_0001347	phenotype; phenotypic class	semapv:SemanticSimilarityThresholdMatching	0.716749	0.433499	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.5665, Rank: 14
METPO:1000059	phenotype	skos:relatedMatch	https://w3id.org/biolink/vocab/PhenotypicQuality	phenotypic quality	semapv:SemanticSimilarityThresholdMatching	0.709450	0.418899	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.5811, Rank: 15
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/APO_0000192	phenotype assays	semapv:SemanticSimilarityThresholdMatching	0.708304	0.416607	cosine_similarity	openai_text-embedding-3-small	METPO	apo	Embedding cosine distance: 0.5834, Rank: 16
METPO:1000059	phenotype	skos:relatedMatch	https://w3id.org/biolink/vocab/phenotypic_state	phenotypic state	semapv:SemanticSimilarityThresholdMatching	0.708298	0.416596	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.5834, Rank: 17
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/RO_0016001	has phenotype or disease	semapv:SemanticSimilarityThresholdMatching	0.702147	0.404294	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.5957, Rank: 18
METPO:1000059	phenotype	skos:relatedMatch	https://w3id.org/biolink/vocab/PhenotypicSex	phenotypic sex	semapv:SemanticSimilarityThresholdMatching	0.695793	0.391586	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.6084, Rank: 19
METPO:1000059	phenotype	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0001894	phenotypic sex	semapv:SemanticSimilarityThresholdMatching	0.695793	0.391586	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.6084, Rank: 20
METPO:1000060	metabolism	skos:closeMatch	http://doi.org/10.1601/Metabolism	Metabolism	semapv:SemanticSimilarityThresholdMatching	0.918804	0.837608	cosine_similarity	openai_text-embedding-3-small	METPO	n4l_merged	Embedding cosine distance: 0.1624, Rank: 1
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0008152	metabolic process; metabolism	semapv:SemanticSimilarityThresholdMatching	0.758020	0.516040	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.4840, Rank: 2
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0008152	metabolic process	semapv:SemanticSimilarityThresholdMatching	0.729104	0.458208	cosine_similarity	openai_text-embedding-3-small	METPO	eco	Embedding cosine distance: 0.5418, Rank: 3
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0008152	metabolic process	semapv:SemanticSimilarityThresholdMatching	0.729104	0.458208	cosine_similarity	openai_text-embedding-3-small	METPO	envo	Embedding cosine distance: 0.5418, Rank: 4
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/APO_0000094	metabolism and growth	semapv:SemanticSimilarityThresholdMatching	0.709710	0.419420	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.5806, Rank: 5
METPO:1000060	metabolism	skos:relatedMatch	http://doi.org/10.1601/MetabolismPhenotype	Metabolism phenotype	semapv:SemanticSimilarityThresholdMatching	0.682167	0.364334	cosine_similarity	openai_text-embedding-3-small	METPO	n4l_merged	Embedding cosine distance: 0.6357, Rank: 6
METPO:1000060	metabolism	skos:relatedMatch	https://w3id.org/biolink/vocab/ChemicalEntityDerivativeEnum#metabolite	metabolite	semapv:SemanticSimilarityThresholdMatching	0.656082	0.312164	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.6878, Rank: 7
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/CHEBI_25212	metabolite	semapv:SemanticSimilarityThresholdMatching	0.656082	0.312164	cosine_similarity	openai_text-embedding-3-small	METPO	go	Embedding cosine distance: 0.6878, Rank: 8
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/CHEBI_25212	metabolite	semapv:SemanticSimilarityThresholdMatching	0.656017	0.312033	cosine_similarity	openai_text-embedding-3-small	METPO	envo	Embedding cosine distance: 0.6880, Rank: 9
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000176	obsolete metabolic function	semapv:SemanticSimilarityThresholdMatching	0.655558	0.311116	cosine_similarity	openai_text-embedding-3-small	METPO	flopo	Embedding cosine distance: 0.6889, Rank: 10
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000176	obsolete metabolic function	semapv:SemanticSimilarityThresholdMatching	0.655558	0.311116	cosine_similarity	openai_text-embedding-3-small	METPO	pato	Embedding cosine distance: 0.6889, Rank: 11
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0018904	ether metabolic process	semapv:SemanticSimilarityThresholdMatching	0.648928	0.297856	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7021, Rank: 12
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0046415	urate metabolic process	semapv:SemanticSimilarityThresholdMatching	0.647854	0.295708	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7043, Rank: 13
METPO:1000060	metabolism	skos:relatedMatch	https://w3id.org/biolink/vocab/GeneOrGeneProductOrChemicalEntityAspectEnum#metabolic_processing	metabolic_processing	semapv:SemanticSimilarityThresholdMatching	0.647019	0.294038	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.7060, Rank: 14
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/APO_0000094	metabolism and growth; Processes relating to metabolism and growth.	semapv:SemanticSimilarityThresholdMatching	0.642031	0.284063	cosine_similarity	openai_text-embedding-3-small	METPO	apo	Embedding cosine distance: 0.7159, Rank: 15
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/APO_0000102	respiratory metabolism	semapv:SemanticSimilarityThresholdMatching	0.641094	0.282188	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.7178, Rank: 16
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0016125	sterol metabolic process	semapv:SemanticSimilarityThresholdMatching	0.639749	0.279498	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7205, Rank: 17
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0019538	protein metabolic process	semapv:SemanticSimilarityThresholdMatching	0.639474	0.278948	cosine_similarity	openai_text-embedding-3-small	METPO	eco	Embedding cosine distance: 0.7211, Rank: 18
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/OBA_VT0002121	metabolism trait; quality of metabolic process; The quality of a metabolic process.	semapv:SemanticSimilarityThresholdMatching	0.636715	0.273429	cosine_similarity	openai_text-embedding-3-small	METPO	go	Embedding cosine distance: 0.7266, Rank: 19
METPO:1000060	metabolism	skos:relatedMatch	http://purl.obolibrary.org/obo/OBA_VT0002121	metabolism trait; quality of metabolic process; The quality of a metabolic process.	semapv:SemanticSimilarityThresholdMatching	0.636715	0.273429	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7266, Rank: 20
METPO:1000127	GC content	skos:relatedMatch	https://purl.dsmz.de/schema/GCContent	GCContent; The percentage of guanine (G) and cytosine (C) bases in a DNA or RNA molecule, often used as an indicator of stability and gene expression potential in a sequence.	semapv:SemanticSimilarityThresholdMatching	0.664820	0.329639	cosine_similarity	openai_text-embedding-3-small	METPO	d3o	Embedding cosine distance: 0.6704, Rank: 1
METPO:1000127	GC content	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0071162	CMG complex	semapv:SemanticSimilarityThresholdMatching	0.605729	0.211458	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.7885, Rank: 2
METPO:1000186	material entity	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	eupath	Embedding cosine distance: 0.0000, Rank: 1
METPO:1000186	material entity	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.0000, Rank: 2
METPO:1000186	material entity	skos:relatedMatch	https://w3id.org/biolink/vocab/PhysicalEntity	physical entity	semapv:SemanticSimilarityThresholdMatching	0.819651	0.639302	cosine_similarity	openai_text-embedding-3-small	METPO	biolink	Embedding cosine distance: 0.3607, Rank: 3
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	eco	Embedding cosine distance: 0.4127, Rank: 4
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	ecocore	Embedding cosine distance: 0.4127, Rank: 5
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	eupath	Embedding cosine distance: 0.4127, Rank: 6
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	flopo	Embedding cosine distance: 0.4127, Rank: 7
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	geo	Embedding cosine distance: 0.4127, Rank: 8
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	go	Embedding cosine distance: 0.4127, Rank: 9
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	mco	Embedding cosine distance: 0.4127, Rank: 10
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.4127, Rank: 11
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.4127, Rank: 12
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	ohmi	Embedding cosine distance: 0.4127, Rank: 13
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	pco	Embedding cosine distance: 0.4127, Rank: 14
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793661	0.587322	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.4127, Rank: 15
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000141	immaterial entity	semapv:SemanticSimilarityThresholdMatching	0.793625	0.587250	cosine_similarity	openai_text-embedding-3-small	METPO	envo	Embedding cosine distance: 0.4128, Rank: 16
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity; material entity; An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.	semapv:SemanticSimilarityThresholdMatching	0.734636	0.469271	cosine_similarity	openai_text-embedding-3-small	METPO	ecocore	Embedding cosine distance: 0.5307, Rank: 17
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity; An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.	semapv:SemanticSimilarityThresholdMatching	0.730289	0.460577	cosine_similarity	openai_text-embedding-3-small	METPO	geo	Embedding cosine distance: 0.5394, Rank: 18
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity; An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.	semapv:SemanticSimilarityThresholdMatching	0.730289	0.460577	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.5394, Rank: 19
METPO:1000186	material entity	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000040	material entity; An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.	semapv:SemanticSimilarityThresholdMatching	0.730289	0.460577	cosine_similarity	openai_text-embedding-3-small	METPO	phipo	Embedding cosine distance: 0.5394, Rank: 20
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	eco	Embedding cosine distance: 0.0000, Rank: 1
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	envo	Embedding cosine distance: 0.0000, Rank: 2
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	eupath	Embedding cosine distance: 0.0000, Rank: 3
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	flopo	Embedding cosine distance: 0.0000, Rank: 4
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	geo	Embedding cosine distance: 0.0000, Rank: 5
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	go	Embedding cosine distance: 0.0000, Rank: 6
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	mco	Embedding cosine distance: 0.0000, Rank: 7
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.0000, Rank: 8
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/PATO_0000001	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.0000, Rank: 9
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	ohmi	Embedding cosine distance: 0.0000, Rank: 10
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	pco	Embedding cosine distance: 0.0000, Rank: 11
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	phipo	Embedding cosine distance: 0.0000, Rank: 12
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.0000, Rank: 13
METPO:1000188	quality	skos:exactMatch	http://purl.obolibrary.org/obo/PATO_0000001	quality	semapv:SemanticSimilarityThresholdMatching	0.999999	0.999999	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.0000, Rank: 14
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/BFO_0000019	quality; quality	semapv:SemanticSimilarityThresholdMatching	0.767653	0.535307	cosine_similarity	openai_text-embedding-3-small	METPO	ecocore	Embedding cosine distance: 0.4647, Rank: 15
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0002198	quality of a substance	semapv:SemanticSimilarityThresholdMatching	0.622967	0.245935	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7541, Rank: 16
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0002198	quality of a substance	semapv:SemanticSimilarityThresholdMatching	0.622967	0.245935	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.7541, Rank: 17
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000068	qualitative	semapv:SemanticSimilarityThresholdMatching	0.621123	0.242246	cosine_similarity	openai_text-embedding-3-small	METPO	eupath	Embedding cosine distance: 0.7578, Rank: 18
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000068	qualitative	semapv:SemanticSimilarityThresholdMatching	0.621123	0.242246	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.7578, Rank: 19
METPO:1000188	quality	skos:relatedMatch	http://purl.obolibrary.org/obo/so#has_quality	has_quality	semapv:SemanticSimilarityThresholdMatching	0.608001	0.216003	cosine_similarity	openai_text-embedding-3-small	METPO	go	Embedding cosine distance: 0.7840, Rank: 20
METPO:1000303	temperature delta	skos:relatedMatch	https://mdatahub.org/data/meo/MEO_0001242	temperature state	semapv:SemanticSimilarityThresholdMatching	0.656833	0.313666	cosine_similarity	openai_text-embedding-3-small	METPO	meo	Embedding cosine distance: 0.6863, Rank: 1
METPO:1000303	temperature delta	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000146	temperature	semapv:SemanticSimilarityThresholdMatching	0.649096	0.298192	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7018, Rank: 2
METPO:1000303	temperature delta	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0001659	temperature homeostasis	semapv:SemanticSimilarityThresholdMatching	0.623921	0.247842	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7522, Rank: 3
METPO:1000303	temperature delta	skos:relatedMatch	http://purl.obolibrary.org/obo/GO_0001659	temperature homeostasis	semapv:SemanticSimilarityThresholdMatching	0.623880	0.247761	cosine_similarity	openai_text-embedding-3-small	METPO	upheno	Embedding cosine distance: 0.7522, Rank: 4
METPO:1000303	temperature delta	skos:relatedMatch	http://doi.org/10.1601/TemperatureCondition	Temperature condition	semapv:SemanticSimilarityThresholdMatching	0.601719	0.203439	cosine_similarity	openai_text-embedding-3-small	METPO	n4l_merged	Embedding cosine distance: 0.7966, Rank: 5
METPO:1000304	temperature optimum	skos:closeMatch	http://purl.obolibrary.org/obo/MICRO_0001311	temperature optimum quality	semapv:SemanticSimilarityThresholdMatching	0.864944	0.729887	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.2701, Rank: 1
METPO:1000304	temperature optimum	skos:relatedMatch	http://purl.obolibrary.org/obo/MICRO_0001542	optimal growth temperature	semapv:SemanticSimilarityThresholdMatching	0.674113	0.348227	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.6518, Rank: 2
METPO:1000304	temperature optimum	skos:relatedMatch	https://purl.dsmz.de/schema/OptimumTemperature	Optimum Temperature; The temperature range at which an organism exhibits the most efficient growth and biological activity. This is typically the mid-range temperature between the maximum and minimum limits for growth.	semapv:SemanticSimilarityThresholdMatching	0.651019	0.302038	cosine_similarity	openai_text-embedding-3-small	METPO	d3o	Embedding cosine distance: 0.6980, Rank: 3
METPO:1000304	temperature optimum	skos:relatedMatch	http://purl.obolibrary.org/obo/MICRO_0001317	pressure optimum quality	semapv:SemanticSimilarityThresholdMatching	0.632684	0.265368	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.7346, Rank: 4
METPO:1000304	temperature optimum	skos:relatedMatch	http://doi.org/10.1601/TemperatureCondition	Temperature condition	semapv:SemanticSimilarityThresholdMatching	0.624710	0.249421	cosine_similarity	openai_text-embedding-3-small	METPO	n4l_merged	Embedding cosine distance: 0.7506, Rank: 5
METPO:1000304	temperature optimum	skos:relatedMatch	http://purl.obolibrary.org/obo/MICRO_0001549	acidophilic pH optimum	semapv:SemanticSimilarityThresholdMatching	0.614824	0.229648	cosine_similarity	openai_text-embedding-3-small	METPO	micro	Embedding cosine distance: 0.7704, Rank: 6
METPO:1000304	temperature optimum	skos:relatedMatch	http://purl.obolibrary.org/obo/PATO_0000146	temperature	semapv:SemanticSimilarityThresholdMatching	0.604943	0.209885	cosine_similarity	openai_text-embedding-3-small	METPO	oba	Embedding cosine distance: 0.7901, Rank: 7
METPO:1000306	temperature range	skos:relatedMatch	http://doi.org/10.1601/TemperatureCondition	Temperature condition	semapv:SemanticSimilarityThresholdMatching	0.679420	0.358840	cosine_similarity	openai_text-embedding-3-small	METPO	n4l_merged	Embedding cosine distance: 0.6412, Rank: 1
